frame	time(s)	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)	F6(Hz)	B6(Hz)
1916	9.600249	6	596.119	122.596	1120.659	102.580	2611.833	114.922	3142.363	608.421	3551.871	415.013	4202.639	197.294
1917	9.605249	6	598.199	113.772	1126.778	107.929	2609.730	107.020	3143.901	576.180	3559.425	415.238	4203.846	209.977
1918	9.610249	6	599.325	117.019	1129.841	107.794	2596.625	142.162	3093.895	574.402	3542.639	318.732	4184.698	211.812
1919	9.615249	6	598.783	98.928	1135.471	92.232	2582.588	133.981	3058.790	485.655	3552.768	255.428	4191.515	199.697
1920	9.620249	6	592.503	114.427	1139.715	154.075	2563.664	117.935	3002.680	362.038	3579.006	305.033	4235.661	226.219
1921	9.625249	6	593.052	93.681	1156.445	173.658	2556.132	103.857	3001.630	331.739	3573.374	310.851	4242.610	237.118
1922	9.630249	6	588.830	90.612	1179.423	192.145	2534.365	122.333	2992.210	312.286	3535.739	284.525	4244.302	252.597
1923	9.635249	6	587.241	76.511	1193.085	151.751	2522.061	123.251	2998.952	305.605	3517.505	260.787	4236.080	203.144
1924	9.640249	6	585.696	73.405	1207.327	130.325	2500.862	135.966	2996.067	275.910	3503.983	221.705	4234.889	199.055
1925	9.645249	6	583.514	70.293	1219.200	114.750	2474.346	151.958	2979.313	265.644	3502.319	200.334	4232.467	152.858
1926	9.650249	6	580.893	66.158	1240.462	102.125	2452.538	152.570	2969.516	232.037	3495.941	190.590	4221.370	114.247
1927	9.655249	6	576.610	68.410	1268.102	133.127	2425.648	169.025	2961.560	224.519	3494.345	202.128	4242.879	126.466
1928	9.660249	6	574.215	58.423	1293.096	151.930	2406.478	146.538	2962.598	188.379	3487.158	180.274	4247.102	109.033
1929	9.665249	6	565.558	64.508	1319.887	143.829	2380.317	143.924	2964.017	195.517	3470.098	181.261	4248.620	111.952
1930	9.670249	6	563.867	53.901	1339.092	122.296	2369.002	128.768	2969.208	182.247	3470.258	152.795	4255.844	98.251
1931	9.675249	6	555.269	55.862	1368.847	150.524	2344.670	141.219	2976.632	206.673	3474.669	139.394	4243.122	92.314
1932	9.680249	6	551.515	43.940	1395.450	128.673	2342.025	130.795	2984.464	203.461	3480.368	133.725	4259.128	89.395
1933	9.685249	6	540.013	46.181	1421.181	131.596	2335.116	138.566	2974.802	203.820	3473.335	168.841	4269.713	108.035
1934	9.690249	6	537.300	38.235	1439.089	138.160	2323.686	126.439	2977.930	197.018	3467.430	168.355	4249.678	106.768
1935	9.695249	6	528.998	37.240	1471.066	187.850	2310.467	124.343	2971.442	194.807	3455.199	162.355	4231.313	133.772
1936	9.700249	6	524.871	30.043	1498.322	172.647	2300.206	126.144	2975.030	197.456	3448.027	162.215	4223.125	128.039
1937	9.705249	6	518.635	28.329	1530.495	151.205	2294.033	133.789	2983.392	195.289	3447.489	170.013	4225.549	117.220
1938	9.710249	6	515.424	28.499	1559.211	179.835	2287.296	146.939	2988.386	210.909	3455.086	201.647	4222.393	113.288
1939	9.715249	6	509.429	25.627	1584.634	168.027	2281.089	129.200	2987.741	190.982	3451.694	181.872	4222.213	92.688
1940	9.720249	6	504.038	30.368	1617.006	158.829	2270.693	145.054	2988.600	215.324	3441.603	194.804	4236.738	113.224
1941	9.725249	6	496.482	29.663	1627.137	128.329	2267.917	122.402	3000.468	189.062	3448.603	184.233	4242.201	109.859
1942	9.730249	6	486.072	39.088	1633.357	156.542	2263.096	128.013	2999.189	213.056	3438.741	201.161	4239.811	140.660
1943	9.735249	6	478.758	35.825	1652.292	141.764	2261.910	109.936	2992.287	193.477	3431.284	171.443	4234.307	114.757
1944	9.740249	6	467.673	43.698	1681.309	154.683	2259.054	115.878	2974.365	200.658	3415.101	163.486	4238.915	110.411
1945	9.745249	6	463.473	39.270	1702.649	134.527	2271.832	110.817	3005.896	198.187	3435.001	176.663	4247.605	121.107
1946	9.750249	6	453.928	45.544	1724.599	136.005	2281.021	129.998	3023.063	209.863	3448.663	188.887	4262.307	186.342
1947	9.755249	6	446.272	40.772	1732.614	125.789	2291.516	125.549	3029.616	197.565	3461.715	195.267	4262.140	176.792
1948	9.760249	6	439.921	39.947	1745.337	121.492	2301.803	121.163	3030.913	183.513	3469.108	194.588	4256.877	149.536
1949	9.765249	6	433.468	37.046	1749.239	135.284	2308.102	124.144	3027.221	201.944	3462.606	192.724	4242.579	142.792
1950	9.770249	6	430.968	32.526	1759.314	135.998	2318.210	112.537	3033.294	192.199	3469.511	185.127	4243.673	148.912
1951	9.775249	6	424.212	32.816	1779.066	146.644	2337.897	128.177	3048.569	230.943	3484.843	228.547	4244.850	160.318
1952	9.780249	6	423.714	26.621	1784.404	123.857	2349.495	107.980	3059.348	207.558	3500.908	212.388	4253.275	145.306
1953	9.785249	6	416.900	25.701	1782.143	138.010	2365.842	110.004	3059.730	225.529	3502.440	200.682	4225.985	195.924
1954	9.790249	6	417.411	20.298	1783.227	119.977	2376.987	92.418	3074.549	213.552	3519.993	205.307	4206.471	272.857
1955	9.795249	6	410.007	21.763	1776.986	138.389	2391.566	98.762	3085.485	256.826	3534.112	265.548	4120.262	441.852
1956	9.800249	6	406.575	18.617	1761.652	122.261	2397.182	84.782	3106.759	242.758	3550.867	294.434	4056.596	516.918
1957	9.805249	6	391.083	27.946	1723.856	175.626	2400.578	107.539	3144.799	244.071	3666.915	592.747	3734.876	477.565
1958	9.810249	6	379.641	28.522	1704.101	151.169	2402.971	83.443	3160.543	190.009	3686.116	905.281	3718.301	271.001
1959	9.815249	5	313.483	57.456	1689.392	246.932	2415.063	91.364	3202.770	142.032	3725.911	162.721	--undefined--	--undefined--
1960	9.820249	6	230.085	33.813	1707.461	549.486	2364.936	394.878	3249.430	781.976	3561.253	648.966	4848.066	1152.651
1961	9.825249	6	216.597	38.406	1898.482	446.707	2575.462	951.640	3424.819	431.309	4228.886	1165.707	5232.586	3545.908
1962	9.830249	5	224.090	52.777	1910.872	576.933	2659.232	754.874	3453.444	358.865	4346.108	883.723	--undefined--	--undefined--
1963	9.835249	6	215.400	65.937	1891.327	664.619	2577.750	700.395	3392.620	5399.342	3475.199	393.579	4579.637	841.319
1964	9.840249	6	222.742	65.218	1733.360	803.542	2435.353	399.773	3452.549	333.763	4313.616	3698.644	4587.791	936.456
1965	9.845249	5	229.059	95.912	1571.553	813.187	2416.721	194.687	3437.171	280.856	4508.007	604.413	--undefined--	--undefined--
1966	9.850249	6	254.967	118.388	1603.946	824.104	2471.207	342.710	3323.373	415.416	3905.832	355.660	4685.425	480.842
1967	9.855249	6	349.535	1008.156	1827.140	1003.533	2596.363	1024.335	3260.909	611.466	3920.513	341.965	4620.611	719.140
1968	9.860249	6	814.274	425.968	1895.780	525.444	2771.583	719.841	3377.907	587.877	4043.612	116.268	4754.223	697.445
1969	9.865249	6	813.809	424.980	1891.386	434.263	2862.604	576.985	3724.412	1064.379	4074.606	53.197	4748.285	597.707
1970	9.870249	6	687.629	764.001	1804.431	433.674	2838.986	513.461	4074.258	79.389	4158.031	444.428	4885.775	578.175
1971	9.875249	5	1643.145	537.366	2649.124	695.604	4097.267	116.695	4097.843	723.310	4892.510	979.723	--undefined--	--undefined--
1972	9.880249	5	1521.639	629.391	2515.190	338.681	3697.587	273.732	4374.985	264.902	4443.842	1212.359	--undefined--	--undefined--
1973	9.885249	5	1723.086	276.118	2644.907	216.418	3641.708	104.817	4408.380	56.947	5003.391	449.424	--undefined--	--undefined--
1974	9.890249	5	1691.278	120.522	2639.024	132.772	3629.614	107.522	4364.904	78.444	4920.056	190.763	--undefined--	--undefined--
1975	9.895249	5	1661.184	113.479	2656.366	187.901	3647.208	127.985	4289.201	129.252	4905.178	129.673	--undefined--	--undefined--
1976	9.900249	6	479.900	919.822	1683.461	161.183	2763.481	226.121	3662.212	107.986	4306.665	169.830	4867.101	195.956
1977	9.905249	6	460.059	771.064	1685.280	237.342	2748.998	130.971	3640.573	134.130	4260.578	140.219	4845.747	185.543
1978	9.910249	6	457.839	688.344	1682.410	126.549	2691.176	92.860	3578.860	88.438	4214.416	94.168	4867.519	205.810
1979	9.915249	6	419.804	534.693	1673.555	94.795	2663.315	71.338	3602.012	75.221	4226.256	97.484	4877.205	216.123
1980	9.920249	6	319.491	551.758	1652.178	96.859	2662.093	124.903	3656.903	115.589	4205.975	140.509	4874.248	290.528
1981	9.925249	6	264.659	602.436	1650.054	113.078	2644.367	225.688	3684.632	140.178	4155.786	175.847	4819.695	309.386
1982	9.930249	6	170.842	478.818	1659.194	189.977	2648.715	264.753	3614.722	232.523	4124.547	155.970	4767.671	392.041
1983	9.935249	6	112.853	461.882	1581.621	208.280	2666.580	225.905	3574.275	270.084	4144.959	146.281	4908.097	974.381
1984	9.940249	6	139.583	395.818	1594.661	143.582	2688.769	170.278	3646.726	274.117	4249.729	258.332	5101.084	1804.443
1985	9.945249	4	1603.101	354.654	2688.764	332.589	3657.255	135.832	4485.520	232.549	--undefined--	--undefined--	--undefined--	--undefined--
1986	9.950249	5	287.928	2118.528	1707.245	312.449	2620.328	677.666	3650.952	87.700	4507.170	285.755	--undefined--	--undefined--
1987	9.955249	4	1676.882	167.914	2554.426	752.219	3677.589	167.705	4491.967	457.022	--undefined--	--undefined--	--undefined--	--undefined--
1988	9.960249	4	1670.145	219.226	2541.752	669.669	3702.934	503.568	4446.961	520.828	--undefined--	--undefined--	--undefined--	--undefined--
1989	9.965249	4	1770.538	363.023	2342.482	763.131	3623.973	566.387	4436.374	615.352	--undefined--	--undefined--	--undefined--	--undefined--
1990	9.970249	4	1870.005	465.813	2242.597	1261.890	3566.492	664.341	4374.450	652.796	--undefined--	--undefined--	--undefined--	--undefined--
1991	9.975249	5	1224.135	546.690	2139.070	628.640	3102.413	773.028	4086.203	359.769	4948.205	862.467	--undefined--	--undefined--
1992	9.980249	5	1279.593	296.236	2310.557	573.861	3140.702	658.034	4090.165	315.340	4852.548	600.810	--undefined--	--undefined--
1993	9.985249	6	338.340	1094.429	1327.970	370.735	2282.175	549.668	3268.470	679.143	4101.253	574.681	4796.354	654.367
1994	9.990249	6	450.554	517.206	1425.027	433.870	2305.430	502.273	3351.096	631.388	4141.914	715.219	4888.264	672.616
1995	9.995249	6	468.784	479.314	1392.861	474.394	2324.264	559.584	3269.566	875.909	4078.547	400.113	4858.111	756.581
1996	10.000249	6	493.084	685.334	1398.739	638.862	2487.538	495.736	3061.708	1760.585	4061.809	342.289	4781.046	787.435
1997	10.005249	6	508.627	584.953	1580.428	650.159	2532.262	482.162	2954.910	2969.117	3974.410	451.291	4737.819	482.293
1998	10.010249	6	465.587	435.006	1702.660	673.931	2334.569	878.470	3118.849	1089.851	3987.747	734.796	4769.060	345.690
1999	10.015249	6	484.642	379.733	1746.278	829.178	2247.467	700.471	3135.415	701.515	4183.690	778.180	4708.973	388.227
2000	10.020249	6	424.794	728.443	1475.111	802.278	2280.260	544.711	3183.733	591.808	4152.235	460.228	4790.422	560.923
2001	10.025249	5	1276.183	770.654	2086.908	678.366	3078.737	561.689	4102.847	502.696	4896.202	926.735	--undefined--	--undefined--
2002	10.030249	6	833.829	953.532	905.583	2859.024	1936.043	700.768	3031.823	655.974	4084.509	846.079	4801.835	861.321
2003	10.035249	6	644.616	677.912	1701.103	648.483	2236.702	2482.811	3102.192	781.239	4123.732	847.998	4875.885	1328.785
2004	10.040249	5	975.468	1822.926	1635.651	639.296	3096.232	749.678	4063.610	928.537	4502.228	3512.955	--undefined--	--undefined--
2005	10.045249	6	446.707	529.121	1571.760	413.946	2192.141	1108.063	3193.455	389.788	4136.607	569.133	5042.450	1045.219
2006	10.050249	6	467.212	367.090	1598.287	431.265	2209.300	968.122	3201.397	424.679	4206.762	540.216	4797.178	1251.247
2007	10.055249	5	688.356	1419.695	1682.455	615.979	2911.969	1133.026	3314.216	726.507	4454.367	484.448	--undefined--	--undefined--
2008	10.060249	5	1046.932	818.309	1702.129	385.770	2887.239	380.706	3552.969	497.506	4567.040	409.336	--undefined--	--undefined--
2009	10.065249	5	686.947	1712.925	1611.472	340.023	2834.958	510.771	3673.421	581.472	4621.725	492.304	--undefined--	--undefined--
2010	10.070249	6	358.592	694.452	1494.715	270.275	2416.854	689.174	3232.786	634.681	3982.168	613.151	4793.265	376.945
2011	10.075249	6	323.304	1308.765	1340.991	516.862	2274.584	870.235	3178.176	525.228	3889.320	699.941	4795.515	350.815
2012	10.080249	6	637.882	917.254	1304.859	518.641	2143.211	683.943	3201.105	399.599	3987.541	850.382	4787.895	402.158
2013	10.085249	6	519.364	1040.119	1399.330	497.457	2069.263	1074.947	3062.523	434.523	4006.077	717.051	4750.179	410.894
2014	10.090249	6	382.072	1109.696	1570.250	263.443	2232.489	3141.043	2913.987	550.555	3788.167	747.856	4660.989	422.329
2015	10.095249	5	770.693	796.109	1616.187	218.575	2814.743	512.534	3542.795	561.607	4558.865	336.805	--undefined--	--undefined--
2016	10.100249	5	889.607	716.040	1567.620	180.638	2794.542	571.438	3424.405	437.539	4529.322	296.014	--undefined--	--undefined--
2017	10.105249	5	667.452	636.986	1535.468	195.819	2974.424	437.810	3512.237	1456.023	4445.285	662.175	--undefined--	--undefined--
2018	10.110249	6	609.525	471.549	1530.789	243.321	2237.390	1464.965	2990.098	238.620	4155.533	500.978	4764.229	675.490
2019	10.115249	6	656.232	849.009	1547.509	241.692	2347.459	1891.305	2923.265	426.150	3952.931	739.060	4839.387	540.257
2020	10.120249	6	695.665	586.273	1581.988	214.191	2862.579	694.025	2995.988	3392.785	3637.589	774.594	4848.807	601.043
2021	10.125249	5	631.928	800.964	1545.546	258.716	3002.533	795.041	3523.660	880.283	4612.968	707.597	--undefined--	--undefined--
2022	10.130249	5	672.714	991.549	1429.445	313.504	2860.665	737.114	3470.925	520.202	4474.726	453.207	--undefined--	--undefined--
2023	10.135249	5	819.112	928.662	1501.581	236.152	2846.451	727.247	3474.749	388.848	4477.272	392.559	--undefined--	--undefined--
2024	10.140249	5	566.817	630.061	1514.454	155.508	2793.019	662.743	3405.326	591.457	4623.940	660.330	--undefined--	--undefined--
2025	10.145249	5	470.240	893.524	1555.411	223.020	2995.583	856.185	3229.615	711.836	4678.085	468.050	--undefined--	--undefined--
2026	10.150249	5	1455.103	466.074	1519.191	834.371	3067.619	361.553	3786.764	1332.679	4684.210	461.347	--undefined--	--undefined--
2027	10.155249	5	1156.063	1200.334	1462.985	264.570	2882.895	413.505	3697.181	717.673	4702.723	411.294	--undefined--	--undefined--
2028	10.160249	6	617.780	815.029	1524.332	249.368	1982.615	3827.372	2928.277	621.491	3814.785	787.441	4725.138	547.963
2029	10.165249	6	623.773	598.590	1531.474	327.657	2714.618	2125.032	2955.965	1073.875	4133.755	1356.693	4733.948	1173.052
2030	10.170249	5	609.625	981.191	1495.928	334.831	2769.986	651.985	3420.626	987.337	4537.241	682.671	--undefined--	--undefined--
2031	10.175249	5	567.927	786.839	1495.174	311.832	2824.208	390.769	3649.940	1098.491	4658.857	798.341	--undefined--	--undefined--
2032	10.180249	6	655.944	656.691	1028.643	6325.615	1523.452	497.032	2844.331	306.966	3923.801	745.989	4785.908	657.096
2033	10.185249	5	861.362	854.152	1545.427	335.985	2880.983	280.588	3913.352	730.622	4556.392	807.353	--undefined--	--undefined--
2034	10.190249	5	1015.060	939.315	1500.342	340.534	2897.012	344.709	3712.459	1190.070	4336.992	511.030	--undefined--	--undefined--
2035	10.195249	5	890.740	1133.025	1484.492	588.087	2880.734	423.628	3602.138	1899.117	4287.109	620.200	--undefined--	--undefined--
2036	10.200249	5	1045.823	509.521	1856.780	962.772	2870.112	755.111	3654.117	1165.614	4347.966	754.848	--undefined--	--undefined--
2037	10.205249	6	558.631	1114.634	1246.243	718.017	2219.665	881.125	3240.769	799.447	3952.296	757.022	4696.929	776.140
2038	10.210249	5	578.886	741.319	1558.764	937.927	2252.672	1104.831	3309.060	501.452	4391.921	462.992	--undefined--	--undefined--
2039	10.215249	6	579.097	637.327	1780.121	1124.625	2045.867	1106.414	3286.267	395.584	4462.207	405.249	5106.486	2026.872
2040	10.220249	5	769.569	449.001	1965.642	375.795	3023.456	745.231	3913.794	670.039	4695.096	628.015	--undefined--	--undefined--
2041	10.225249	5	775.041	444.131	1942.361	491.785	2954.549	788.607	3911.295	695.334	4558.522	756.757	--undefined--	--undefined--
2042	10.230249	5	562.237	1112.970	1506.100	1041.129	2203.880	1273.748	3179.003	878.744	4220.879	472.453	--undefined--	--undefined--
2043	10.235249	5	1242.638	554.294	1968.168	518.091	3129.229	912.403	3865.713	2744.478	4361.316	544.476	--undefined--	--undefined--
2044	10.240249	5	1073.367	598.697	1988.435	773.413	2678.594	1742.297	3726.711	1106.117	4569.196	450.044	--undefined--	--undefined--
2045	10.245249	6	486.257	1975.851	1226.421	569.354	2321.129	596.646	3689.087	891.737	4019.828	3075.507	4606.012	481.511
2046	10.250249	5	1253.265	544.627	1893.137	1435.428	2502.149	681.846	3815.144	552.322	4516.490	492.213	--undefined--	--undefined--
2047	10.255249	5	963.256	669.353	1828.502	436.444	2811.316	551.305	3908.622	607.123	4581.918	605.154	--undefined--	--undefined--
2048	10.260249	5	900.674	562.520	1857.279	272.401	2995.423	504.912	3866.589	860.578	4669.848	402.643	--undefined--	--undefined--
2049	10.265249	5	1010.322	465.282	1875.482	280.032	2973.717	576.026	3733.194	617.073	4619.065	376.972	--undefined--	--undefined--
2050	10.270249	5	937.906	212.956	1916.006	318.118	2906.187	469.309	3856.761	680.578	4480.297	645.887	--undefined--	--undefined--
2051	10.275249	5	927.132	184.870	2155.060	836.331	2955.270	775.337	4093.810	514.571	4659.369	1806.937	--undefined--	--undefined--
2052	10.280249	6	748.940	983.952	934.145	434.332	2269.259	557.045	3264.632	598.687	4028.930	288.483	4796.256	863.058
2053	10.285249	6	714.888	804.290	972.099	302.096	2157.622	567.774	3293.256	247.924	4040.760	186.631	4940.234	594.020
2054	10.290249	6	771.616	666.977	1023.108	242.148	2380.937	744.495	3278.795	214.007	4063.114	206.519	5132.783	717.307
2055	10.295249	6	808.554	260.216	1099.323	428.459	2507.604	585.721	3276.132	208.800	4055.200	152.655	5110.110	718.809
2056	10.300249	6	875.315	285.534	991.579	528.025	2459.011	394.297	3292.534	146.257	4049.121	150.495	4955.107	633.067
2057	10.305249	6	792.836	775.486	993.688	159.686	2486.575	308.940	3272.334	188.474	4097.816	165.363	5006.169	695.340
2058	10.310249	6	756.084	700.365	1029.962	114.538	2540.422	412.407	3257.167	353.329	4115.714	97.359	5063.902	653.406
2059	10.315249	6	814.706	468.476	1042.811	123.429	2519.910	335.200	3370.170	299.322	4110.950	42.510	5160.202	554.240
2060	10.320249	6	779.597	470.367	1068.840	149.626	2503.368	264.830	3373.104	131.201	4119.180	48.885	5123.021	420.452
2061	10.325249	6	615.698	796.035	1062.268	140.843	2509.733	257.787	3343.267	91.766	4101.840	88.756	5159.283	550.720
2062	10.330249	6	541.250	885.715	1033.951	130.802	2558.758	286.478	3320.978	115.764	4071.985	91.653	5147.613	554.135
2063	10.335249	6	691.722	533.842	1032.807	317.828	2633.225	403.075	3319.992	228.681	4086.404	129.247	5126.279	630.516
2064	10.340249	6	721.355	349.152	1007.567	461.446	2533.737	241.881	3327.995	141.440	4074.358	124.418	5153.752	453.186
2065	10.345249	6	727.800	528.081	885.051	418.805	2499.288	131.971	3320.683	75.224	4081.246	112.937	5159.672	434.513
2066	10.350249	6	490.226	538.919	903.142	413.250	2515.430	180.948	3292.820	133.413	4099.375	88.373	5077.399	616.621
2067	10.355249	6	357.629	338.795	837.114	303.973	2517.684	319.080	3245.125	288.062	4073.490	50.676	4986.751	697.353
2068	10.360249	6	428.334	261.335	893.230	175.148	2516.294	165.498	3201.816	207.245	4063.044	122.562	5037.444	2141.249
2069	10.365249	6	480.549	170.814	914.847	111.909	2515.295	113.803	3211.921	166.012	4045.134	1914.148	4082.713	170.598
2070	10.370249	6	486.391	125.038	923.254	77.436	2520.204	103.988	3215.117	187.452	3694.381	1373.387	4098.044	143.341
2071	10.375249	6	492.461	115.535	926.530	76.793	2526.063	111.479	3222.917	229.183	3519.765	1005.398	4110.645	142.117
2072	10.380249	6	495.981	123.909	921.990	97.185	2519.216	103.436	3222.752	213.723	3535.316	982.768	4119.570	182.877
2073	10.385249	6	500.486	155.455	911.588	165.364	2508.584	99.896	3226.534	279.584	3424.384	717.641	4138.880	210.956
